track_id,song_id,artist_id,artist_name,song_title,genre,dot_match_1,dot_match_2,dot_match_3,cov_match_1,cov_match_2,cov_match_3,cov_match_1_title,cov_match_2_title,cov_match_3_title,corr_match_1_title,corr_match_2_title,corr_match_3_title
TRUVBEG128F92F0B48,SORJUAX12AB017CB28,ARGVJPK1187B9909EA,Josh Groban,Smile,classical,TRFUJVJ128F426F2A2,TRWSYHO128F4282346,TRQAWKR128F425EEC3,TRFUJVJ128F426F2A2,TRWSYHO128F4282346,TRLDRYJ128F930BBB4,Lauryn Hill - Interlude 5,Twista - I'm A Winner (Amended Album Version),Pain of Salvation - Spitfall,a1 - Learn To Fly,Pain of Salvation - Spitfall,B.B. King - Jack_ You're Dead!
TRJBNZG128EF35A1AA,SOMYGPN12A6D4F7E28,ARGVJPK1187B9909EA,Josh Groban,Solo Por Ti (Album Version),classical,TRZZQIP128F92EFEAD,TRDOJIR128F42840C0,TRTHNFG12903D0CE54,TRZZQIP128F92EFEAD,TRDOJIR128F42840C0,TRTHNFG12903D0CE54,Abba - Move On,Horace Andy - Horse With No Name,Violadores del Verso - Dale tiempo al rumor,Fey - Solo Por Bailar,Sebastien Tellier - League Chicanos,Buena Vista Social Club - De Camino a la Vereda
TRPJAPP128EF35A1AC,SOAGVMD12A6D4F7E2A,ARGVJPK1187B9909EA,Josh Groban,Un Giorno Per Noi (Album Version),classical,TRFLWJZ128F425C9E4,TRZZQIP128F92EFEAD,TRRVXQX128F429A0C4,TRRVXQX128F429A0C4,TRZZQIP128F92EFEAD,TRFLWJZ128F425C9E4,Fabrizio De Andrè - Sinan Capudan Pascià,Abba - Move On,The Pharcyde - Otha Fish,Sergio Cammariere - Oggi,Frankie HI-NRG MC - Sana E Robusta,Andrea Bocelli - L'Attesa
TRUDTXB128F423C537,SOGQZMP12A8AE4542F,ARGVJPK1187B9909EA,Josh Groban,Vincent (Starry_ Starry Night) (Album Version),classical,TRFUJVJ128F426F2A2,TRDPGXU128F9339C2A,TRGLNKG128F9307689,TRFUJVJ128F426F2A2,TRDPGXU128F9339C2A,TRGLNKG128F9307689,Lauryn Hill - Interlude 5,Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),Eminem - My Darling,Damien Dempsey - Colony,HELLYEAH - Nausea,Lauryn Hill - Interlude 5
TRMVVDP128E0787806,SOTQRPK12A67020473,ARGVJPK1187B9909EA,Josh Groban,When You Say You Love Me (Album Version),classical,TRFUJVJ128F426F2A2,TRWSYHO128F4282346,TREBGAA128E078FC52,TRFUJVJ128F426F2A2,TRWSYHO128F4282346,TREBGAA128E078FC52,Lauryn Hill - Interlude 5,Twista - I'm A Winner (Amended Album Version),Erykah Badu - I Want You,Lyle Lovett - North Dakota,Liz Phair - Go On Ahead,Monica - Hurts The Most
TRIEQWR128E078780D,SOULFRO12A6702047A,ARGVJPK1187B9909EA,Josh Groban,You Raise Me Up (Album Version),classical,TRFUJVJ128F426F2A2,TRWSYHO128F4282346,TRDPGXU128F9339C2A,TRWSYHO128F4282346,TRFUJVJ128F426F2A2,TRDPGXU128F9339C2A,Twista - I'm A Winner (Amended Album Version),Lauryn Hill - Interlude 5,Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),Russell Watson - You Raise Me Up,David Crowder*Band - All Around Me,All Time Low - Therapy
TRBEYYM128F1493C56,SOKMZQL12A58A76B19,ARGVJPK1187B9909EA,Josh Groban,Believe (Album Version),classical,TRFUJVJ128F426F2A2,TRWSYHO128F4282346,TRQAWKR128F425EEC3,TRFUJVJ128F426F2A2,TRWSYHO128F4282346,TRBKYVE128F93350D1,Lauryn Hill - Interlude 5,Twista - I'm A Winner (Amended Album Version),MIMS - Move (If You Wanna),Beverley Craven - Phoenix From The Fire,Cilla Black - Alfie,Pain of Salvation - Spitfall
TRPITXR128F427FA1B,SOEEMLZ12A8C136C5C,ARH861H1187B9B799E,Johnny Cash,Away In A Manger,classical,TRFUJVJ128F426F2A2,TRDPGXU128F9339C2A,TRCHZXW128E079288A,TRFUJVJ128F426F2A2,TRDPGXU128F9339C2A,TRCHZXW128E079288A,Lauryn Hill - Interlude 5,Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),Eminem - 8 Mile,Kenny G - Away In A Manger,Johnny Cash - Daddy Sang Bass,Current 93 - Raio No Terrasu (Jesus Wept)
TRGFMUJ128F423C52F,SOKABLD12D021991AC,ARGVJPK1187B9909EA,Josh Groban,Cinema Paradiso (Se) (Album Version),classical,TRKKUWM128F92E4E1C,TRRVXQX128F429A0C4,TRZRTPI12903D0954A,TRKKUWM128F92E4E1C,TRZRTPI12903D0954A,TRRVXQX128F429A0C4,Gemelli Diversi - Istruzioni Per L'(Ill)uso,Flaminio Maphia - Quelli Che,Fabrizio De Andrè - Sinan Capudan Pascià,Il Divo - La Promesa,Vittorio Grigolo - Se Tu Non Sei Lei,Sergio Cammariere - Oggi
TRGVTSO12903CABC19,SOPPSEF12AB018ADD4,ARFM3UU1187B994C88,David Crowder*Band,All Around Me,classical,TRFUJVJ128F426F2A2,TRWSYHO128F4282346,TRDPGXU128F9339C2A,TRFUJVJ128F426F2A2,TRWSYHO128F4282346,TREBGAA128E078FC52,Lauryn Hill - Interlude 5,Twista - I'm A Winner (Amended Album Version),Erykah Badu - I Want You,Godsmack - Asleep,Room Eleven - Bitch,The Acacia Strain - Kraken
TRJGMSL128F4230A6C,SOWYWPP12A81C20850,ARPBTRI1187FB52457,The Game,Black Opera,classical,TRFUJVJ128F426F2A2,TRWSYHO128F4282346,TREBGAA128E078FC52,TRWSYHO128F4282346,TRFUJVJ128F426F2A2,TREBGAA128E078FC52,Twista - I'm A Winner (Amended Album Version),Lauryn Hill - Interlude 5,Erykah Badu - I Want You,Clawfinger - Revenge,Wu-Tang Clan - Brooklyn Zoo,Level 42 - To Be With You Again
TRBGUUE128F1494FB6,SOGDJWU12A58A7DA10,ARJA1841187FB3A029,David Bowie,Baal's Hymn,classical,TRFUJVJ128F426F2A2,TRDPGXU128F9339C2A,TRGUCIR128F933D817,TRFUJVJ128F426F2A2,TRDPGXU128F9339C2A,TRGUCIR128F933D817,Lauryn Hill - Interlude 5,Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),Vanilla Ice - Ice Is Workin' It,King Geedorah - The Fine Print,MC Paul Barman - Anarchist Bookstore part 1,Sopor Aeternus & The Ensemble Of Shadows - Architecture II
TREPYPE128F92EB38C,SOBAQGA12AB017C9F2,ARNJ9LU1187B9A56A6,Il Divo,Adagio,classical,TRKKUWM128F92E4E1C,TRZRTPI12903D0954A,TRRVXQX128F429A0C4,TRKKUWM128F92E4E1C,TRZRTPI12903D0954A,TRRVXQX128F429A0C4,Gemelli Diversi - Istruzioni Per L'(Ill)uso,Flaminio Maphia - Quelli Che,Fabrizio De Andrè - Sinan Capudan Pascià,Il Divo - Musica,Amici Forever - Adagio,Paul Potts - Mamma
TRGZRPJ128F92EF7E2,SOJBCHJ12A8C140942,ARNJ9LU1187B9A56A6,Il Divo,Adeste Fideles,classical,TREXCMT128F933D825,TRBBVNR128E078E1E4,TRKOMDL128F1499C7D,TREXCMT128F933D825,TRBBVNR128E078E1E4,TRKOMDL128F1499C7D,Vanilla Ice - It's A Party,Black Eyed Peas - Tell Your Momma Come,João Gilberto - Aguas De Marco,Markus Krunegård - Maria & Jag,Rory Gallagher - Out On The Western Plain,Siouxsie And The Banshees - Belladonna
TRGXTYR128F42ACF5F,SOJILSK12A8C13F427,ARNJ9LU1187B9A56A6,Il Divo,All By Myself (Solo Otra Vez),classical,TRTJLTW12903CFF1E9,TRSVRQN128F42722CC,TRDOJIR128F42840C0,TRTJLTW12903CFF1E9,TRSVRQN128F42722CC,TRDOJIR128F42840C0,Los Van Van - El Negro Está Cocinando,Willie Colon - Gitana,Horace Andy - Horse With No Name,Il Divo - La Vida Sin Amor,Cristian Castro - Mi Vida Sin Tu Amor,Rey Ruiz - Mienteme Otra Véz
TRVXXVG128F933AB88,SOHGPTR12AB01874F5,ARNJ9LU1187B9A56A6,Il Divo,Amazing Grace,classical,TRFUJVJ128F426F2A2,TRDPGXU128F9339C2A,TRBEBJO128C719646B,TRFUJVJ128F426F2A2,TRDPGXU128F9339C2A,TRBEBJO128C719646B,Lauryn Hill - Interlude 5,Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),Nelly - Splurge,Hayley Westenra - Amazing Grace,RKL - Heavily Sedated,Robben Ford & The Blue Line - Rugged Road
TRLFGML128F92EB391,SOMZKFD12AB017CA0C,ARNJ9LU1187B9A56A6,Il Divo,Angelina,classical,TRTHNFG12903D0CE54,TRIJHLY12903D0CE4D,TRTJLTW12903CFF1E9,TRTHNFG12903D0CE54,TRIJHLY12903D0CE4D,TRTJLTW12903CFF1E9,Violadores del Verso - Dale tiempo al rumor,Violadores del Verso - Cantando,Los Van Van - El Negro Está Cocinando,Héroes del Silencio - El Camino Del Exceso,El sueño de Morfeo - Sonrisa especial,Nach Scratch - Abre tu puerta (y cruza el universo)
TRVFSWI128F42ACE94,SOJZKPG12A8C13F9E0,ARNJ9LU1187B9A56A6,Il Divo,Ave Maria,classical,TRZZQIP128F92EFEAD,TRDOJIR128F42840C0,TRKKUWM128F92E4E1C,TRZZQIP128F92EFEAD,TRDOJIR128F42840C0,TRKKUWM128F92E4E1C,Abba - Move On,Horace Andy - Horse With No Name,Gemelli Diversi - Istruzioni Per L'(Ill)uso,Vittorio Grigolo - Roma Sogna,Il Divo - La Promesa,Frankie HI-NRG MC - Fili
TRMKTUF128F42BC140,SOLHDOP12A8C13FB24,ARNJ9LU1187B9A56A6,Il Divo,Caruso,classical,TRKKUWM128F92E4E1C,TRRVXQX128F429A0C4,TRZZQIP128F92EFEAD,TRKKUWM128F92E4E1C,TRRVXQX128F429A0C4,TRZZQIP128F92EFEAD,Gemelli Diversi - Istruzioni Per L'(Ill)uso,Fabrizio De Andrè - Sinan Capudan Pascià,Abba - Move On,Lara Fabian - Caruso,Gemelli Diversi - Istruzioni Per L'(Ill)uso,Sergio Cammariere - La Canzone Dell' Impossibile
TRXNYOZ128F42BC146,SOBTJJR12A8C13FB29,ARNJ9LU1187B9A56A6,Il Divo,Come Primavera,classical,TRZZQIP128F92EFEAD,TRDOJIR128F42840C0,TREKUOP12903CD2BA7,TRZZQIP128F92EFEAD,TRDOJIR128F42840C0,TREKUOP12903CD2BA7,Abba - Move On,Horace Andy - Horse With No Name,Desmond Dekker - Mother Nature,Emma Shapplin - Spente Le Stelle,Gemelli Diversi - Istruzioni Per L'(Ill)uso,Vittorio Grigolo - Roma Sogna
TRYFLQK128F92EF7F1,SOOVZJZ12A8C1399B9,ARNJ9LU1187B9A56A6,Il Divo,Dentro Un Altro Si,classical,TRZRTPI12903D0954A,TRKKUWM128F92E4E1C,TRRVXQX128F429A0C4,TRZRTPI12903D0954A,TRKKUWM128F92E4E1C,TRRVXQX128F429A0C4,Flaminio Maphia - Quelli Che,Gemelli Diversi - Istruzioni Per L'(Ill)uso,Fabrizio De Andrè - Sinan Capudan Pascià,Marlene Kuntz - L'Abbraccio,Le Luci Della Centrale Elettrica - Per combattere l'acne,Josh Groban - Oceano (Revised Live Version)
TRRWCOL128F42AD05D,SOOZNYR12A8C13D9F7,ARNJ9LU1187B9A56A6,Il Divo,En Aranjuez Con Tu Amor,classical,TRTHNFG12903D0CE54,TRIJHLY12903D0CE4D,TRWQZXS128F92DB731,TRTHNFG12903D0CE54,TRIJHLY12903D0CE4D,TRWQZXS128F92DB731,Violadores del Verso - Dale tiempo al rumor,Violadores del Verso - Cantando,Victor Manuelle - Lloré Lloré,Amici Forever - Aranjuez Ma Pensee,Joan Manuel Serrat - Mediterraneo,Juanes - Tu Y Yo
TRVRPTI128F92EB390,SOCREBZ12AB017CA05,ARNJ9LU1187B9A56A6,Il Divo,Enamorado,classical,TRTHNFG12903D0CE54,TRRKWPY12903CAAC5D,TRSVRQN128F42722CC,TRRKWPY12903CAAC5D,TRTHNFG12903D0CE54,TRSVRQN128F42722CC,Johnny Prez - Te Vuelvo Loca,Violadores del Verso - Dale tiempo al rumor,Willie Colon - Gitana,Maelo Ruiz - Te Amo,Monica Naranjo - Mi Vida Por Un Hombre,Terranova - De Oro
TRGRNWU128F42AE46D,SOLRRGS12A8C13FD5A,ARNJ9LU1187B9A56A6,Il Divo,Esisti Dentro Me,classical,TRBPJQR128F9317942,TRUKWZW128F92CADC2,TRABAWI128F424F105,TRBPJQR128F9317942,TRUKWZW128F92CADC2,TRABAWI128F424F105,Elvis Crespo - Tu Sonrisa,Daddy Yankee - Como Y Vete,RBD - Tu Amor (Hecho En Madrid),Elvis Crespo - Tu Sonrisa,Luis Miguel - Tú Sólo Tú,Vittorio Grigolo - Tu Sei
TRNXWLK128F92EC9A7,SOVINFL12A8C139286,ARNJ9LU1187B9A56A6,Il Divo,Everytime I Look At You,classical,TRFUJVJ128F426F2A2,TRDPGXU128F9339C2A,TRWSYHO128F4282346,TRFUJVJ128F426F2A2,TRDPGXU128F9339C2A,TRWSYHO128F4282346,Lauryn Hill - Interlude 5,Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),Twista - I'm A Winner (Amended Album Version),G4 - Broken Vow,Josh Groban - Broken Vow (Album Version),Kenny Rogers - Endless love
TRITOVK128F92EC9A0,SOCVWFF12A8C13B6EE,ARNJ9LU1187B9A56A6,Il Divo,Feelings,classical,TRJCBGS128F14689B3,TRBHYLK128F930160F,TRKKUWM128F92E4E1C,TRJCBGS128F14689B3,TRBHYLK128F930160F,TRKKUWM128F92E4E1C,Dean Martin - I've Grown Accustomed To Her Face,Us3 - Can U Feel It?,Gemelli Diversi - Istruzioni Per L'(Ill)uso,Amari - 30 Anni Che Non Ci Vediamo,Bluvertigo - Niente Per Scontato,Dean Martin - I've Grown Accustomed To Her Face
TRRLVOI128F92EB38D,SOKINKK12AB017C9F6,ARNJ9LU1187B9A56A6,Il Divo,Hallelujah (Aleluya),classical,TRTHNFG12903D0CE54,TRIJHLY12903D0CE4D,TRWQZXS128F92DB731,TRTHNFG12903D0CE54,TRIJHLY12903D0CE4D,TRWQZXS128F92DB731,Violadores del Verso - Dale tiempo al rumor,Violadores del Verso - Cantando,Victor Manuelle - Lloré Lloré,La Oreja de Van Gogh - El 28,Grupo Niche - Buenaventura Y Caney,Violadores del Verso - Cantando
TRHPPNF128F42ACFA9,SOCXAJQ12A8C13FD4E,ARNJ9LU1187B9A56A6,Il Divo,Hasta Mi Final,classical,TRTHNFG12903D0CE54,TRRKWPY12903CAAC5D,TRIJHLY12903D0CE4D,TRTHNFG12903D0CE54,TRRKWPY12903CAAC5D,TRIJHLY12903D0CE4D,Violadores del Verso - Dale tiempo al rumor,Johnny Prez - Te Vuelvo Loca,Violadores del Verso - Cantando,Maelo Ruiz - Te Amo,Terranova - De Oro,Ana Gabriel - Clemencia
TRUXYDP128F93234BD,SOYGKHG12AB01804C8,ARS54I31187FB46721,Taylor Swift,Crazier,country,TRFUJVJ128F426F2A2,TRWSYHO128F4282346,TRUGLTC128F4227B93,TRFUJVJ128F426F2A2,TRWSYHO128F4282346,TRUGLTC128F4227B93,Lauryn Hill - Interlude 5,Twista - I'm A Winner (Amended Album Version),Danity Kane - Hold Me Down (Album Version),Amerie - Higher,Chely Wright - Between A Mother And A Child,Clint Black - You Made Me Feel
TRKVVVK12903CB592C,SODUDUN12AB018CCAB,ARS54I31187FB46721,Taylor Swift,Fifteen,country,TRFUJVJ128F426F2A2,TRWSYHO128F4282346,TRGLNKG128F9307689,TRFUJVJ128F426F2A2,TRWSYHO128F4282346,TRGLNKG128F9307689,Lauryn Hill - Interlude 5,Twista - I'm A Winner (Amended Album Version),Eminem - My Darling,Damian Marley - In 2 Deep,HELLYEAH - Nausea,Junior Boys - Double Shadow
TRUVVME12903CBA350,SORRBVQ12A58A7AA33,ARS54I31187FB46721,Taylor Swift,Change,country,TRFUJVJ128F426F2A2,TRGUCIR128F933D817,TRBVPVV128F425F14F,TRFUJVJ128F426F2A2,TRGUCIR128F933D817,TRBVPVV128F425F14F,Lauryn Hill - Interlude 5,Vanilla Ice - Ice Is Workin' It,Daft Punk - Touch It / Technologic,Ella Fitzgerald - Manhattan,Modern Life Is War - Destination: Death or Better Days,Dean Martin - Side By Side
TRZGWCY12903CEF521,SOVMMRT12D021B2E6E,ARHATLI1187FB52C76,Toby Keith,You Can't Read My Mind,country,TRFUJVJ128F426F2A2,TRDPGXU128F9339C2A,TRWSYHO128F4282346,TRFUJVJ128F426F2A2,TRWSYHO128F4282346,TRDPGXU128F9339C2A,Lauryn Hill - Interlude 5,Twista - I'm A Winner (Amended Album Version),Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),Anastacia - Club Megamix,Amanda Jenssen - Don't Worry,New Order - Bizarre Love Triangle
TRMAVQT128F4270DBF,SOLJTVT12A58A79F96,ARH861H1187B9B799E,Johnny Cash,Man In White,country,TRFUJVJ128F426F2A2,TRDPGXU128F9339C2A,TRCHZXW128E079288A,TRFUJVJ128F426F2A2,TRDPGXU128F9339C2A,TRCHZXW128E079288A,Lauryn Hill - Interlude 5,Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),Eminem - 8 Mile,Faron Young - Riverboat,Snoop Dogg - Snoopafella (Edited),John Denver - El Paso
TRWVEDL128F4293EA3,SOOVRMN12AF72A0933,AR7ZFLN1187FB4830A,Rascal Flatts,Holes,country,TRFUJVJ128F426F2A2,TRDPGXU128F9339C2A,TRWSYHO128F4282346,TRFUJVJ128F426F2A2,TRDPGXU128F9339C2A,TRWSYHO128F4282346,Lauryn Hill - Interlude 5,Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),Twista - I'm A Winner (Amended Album Version),Joni Mitchell - Lesson In Survival  (LP Version),RKL - Heavily Sedated,Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster)
TRTVVYX128F9328DBA,SOMKEYV12AF72A20B2,ARFL99B1187B9A2A45,Sugarland,Baby Girl,country,TRFUJVJ128F426F2A2,TRDPGXU128F9339C2A,TRWSYHO128F4282346,TRFUJVJ128F426F2A2,TRDPGXU128F9339C2A,TRWSYHO128F4282346,Lauryn Hill - Interlude 5,Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),Twista - I'm A Winner (Amended Album Version),Michael Bublé - Stuck In The Middle With You (Non-Album Track),Gary Allan - Promise Broken,A Tribe Called Quest - Hot Sex
TRTGPPK128F1459DD4,SOIHEED12A6D4F5E36,AR4DW2Q1187FB44DB6,Billy Currington,Growin' Up Down There,country,TRFUJVJ128F426F2A2,TRDPGXU128F9339C2A,TRWSYHO128F4282346,TRFUJVJ128F426F2A2,TRDPGXU128F9339C2A,TRWSYHO128F4282346,Lauryn Hill - Interlude 5,Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),Twista - I'm A Winner (Amended Album Version),The Streets - The Irony Of It All (Album Version),N-Dubz - Sex,Westlife - That's Life
TRHUIRM128F426BFD5,SOMDWHQ12A6D4F5E30,AR4DW2Q1187FB44DB6,Billy Currington,Hangin' Around,country,TRFUJVJ128F426F2A2,TRWSYHO128F4282346,TREBGAA128E078FC52,TRFUJVJ128F426F2A2,TRWSYHO128F4282346,TREBGAA128E078FC52,Lauryn Hill - Interlude 5,Twista - I'm A Winner (Amended Album Version),Erykah Badu - I Want You,Kevin Devine - Fever Moon,The Corrs - Irresistible ( LP Version ),Ricky Skaggs - I Wouldn't Change You If I Could
TRJNTQQ128F426BFD0,SOVXWMI12A8C13B667,AR4DW2Q1187FB44DB6,Billy Currington,Here I Am,country,TRFUJVJ128F426F2A2,TRDPGXU128F9339C2A,TRWSYHO128F4282346,TRFUJVJ128F426F2A2,TRDPGXU128F9339C2A,TRWSYHO128F4282346,Lauryn Hill - Interlude 5,Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),Twista - I'm A Winner (Amended Album Version),Aesop Rock - Shovel,Michael Bublé - Stuck In The Middle With You (Non-Album Track),Momus - Closer To You
TRZJCNT128F426BFCC,SOWNWBW12A8C13B65E,AR4DW2Q1187FB44DB6,Billy Currington,She's Got A Way With Me,country,TRFUJVJ128F426F2A2,TRDPGXU128F9339C2A,TRYCBLK12903CE6A0E,TRFUJVJ128F426F2A2,TRDPGXU128F9339C2A,TRANAPL128F42BA7D6,Lauryn Hill - Interlude 5,Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),Young Jeezy - By The Way,Josh Turner - Haywire,Atmosphere - Hair,James Taylor - Something In The Way She Moves
TRPZEWS128F92F585E,SOOSFVL12AB018253F,AR4DW2Q1187FB44DB6,Billy Currington,That's How Country Boys Roll,country,TRFUJVJ128F426F2A2,TRQAWKR128F425EEC3,TRDPGXU128F9339C2A,TRFUJVJ128F426F2A2,TRQAWKR128F425EEC3,TRDPGXU128F9339C2A,Lauryn Hill - Interlude 5,Michael Jackson - Man In The Mirror,Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),The Dubliners - The Molly Maguires,Dropkick Murphys - Good Rats (Live),Valient Thorr - False Profits
TRYPBLE128F1459DD1,SOKHXYG12A6D4F5E33,AR4DW2Q1187FB44DB6,Billy Currington,Where The Girls Are,country,TRFUJVJ128F426F2A2,TRDPGXU128F9339C2A,TRGLNKG128F9307689,TRFUJVJ128F426F2A2,TRDPGXU128F9339C2A,TRGLNKG128F9307689,Lauryn Hill - Interlude 5,Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),Eminem - My Darling,Public Image Ltd - Where Are You?,Antimatter - Legions,Leo Sayer - Wondering Where The Lions Are
TRKVITQ128F4271B31,SOVALXP12D021B3DA8,ARH861H1187B9B799E,Johnny Cash,Daddy Sang Bass,country,TRFUJVJ128F426F2A2,TRDPGXU128F9339C2A,TRFLWJZ128F425C9E4,TRFUJVJ128F426F2A2,TRDPGXU128F9339C2A,TRFLWJZ128F425C9E4,Lauryn Hill - Interlude 5,Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),The Pharcyde - Otha Fish,Pentangle - Will the Circle Be Unbroken?,Opera IX - Immortal Chant,Bruce Springsteen - Brothers Under The Bridges ('83)
TRGZDBB128F4270A4C,SOLWDNH12D021B2402,ARH861H1187B9B799E,Johnny Cash,I Don't Know Where I'm Bound,country,TRDPGXU128F9339C2A,TRCHZXW128E079288A,TROIJDA128F9341E70,TRCHZXW128E079288A,TRDPGXU128F9339C2A,TROIJDA128F9341E70,Eminem - 8 Mile,Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),R. Kelly - I Mean (I Don't Mean It),LMFAO - I Am Not A Whore,Sylver - Fallin',Sneaky Sound System - 16
TRMBNRH12903D02C23,SOWLYYP12D0219044F,ARH861H1187B9B799E,Johnny Cash,I Was There When It Happened,country,TRFUJVJ128F426F2A2,TRDPGXU128F9339C2A,TRCHZXW128E079288A,TRFUJVJ128F426F2A2,TRDPGXU128F9339C2A,TRCHZXW128E079288A,Lauryn Hill - Interlude 5,Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),Eminem - 8 Mile,Common - Book Of Life,Bananarama - Lovebite,Lupe Fiasco - Hurt Me Soul (Explicit Album Version)
TRBXYKU128F427915D,SOEXZQP12D021B0F1D,ARH861H1187B9B799E,Johnny Cash,The Big Battle,country,TRFUJVJ128F426F2A2,TRDPGXU128F9339C2A,TRGLNKG128F9307689,TRFUJVJ128F426F2A2,TRDPGXU128F9339C2A,TRGLNKG128F9307689,Lauryn Hill - Interlude 5,Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),Eminem - My Darling,Solefald - Loki Trickster God,KRS ONE - I'm On The Mic,Snow Patrol - The Lightning Strike
TRFRXGD128F42717FF,SOHCAKG12A8BED7973,ARH861H1187B9B799E,Johnny Cash,A Thing Called Love,country,TRFUJVJ128F426F2A2,TRQAWKR128F425EEC3,TRDPGXU128F9339C2A,TRFUJVJ128F426F2A2,TRQAWKR128F425EEC3,TRDPGXU128F9339C2A,Lauryn Hill - Interlude 5,Michael Jackson - Man In The Mirror,Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),Pete Murray - My Time,Reckless Kelly - Broken Heart,Aesop Rock - Mars Attacks
TRYIYFG128F42603CC,SOOUGLY12A8BEE954A,ARH861H1187B9B799E,Johnny Cash,You Dreamer You,country,TRFUJVJ128F426F2A2,TRWSYHO128F4282346,TREBGAA128E078FC52,TRFUJVJ128F426F2A2,TRWSYHO128F4282346,TREBGAA128E078FC52,Lauryn Hill - Interlude 5,Twista - I'm A Winner (Amended Album Version),Erykah Badu - I Want You,Heavenly - Tool,Jay-Jay Johanson - I fantasize of you,Hello Saferide - Get Sick Soon
TRQHDNY128F92E3A01,SOOFVUE12AB017B824,ARH861H1187B9B799E,Johnny Cash,I Walk The Line,country,TRFUJVJ128F426F2A2,TRWSYHO128F4282346,TRDPGXU128F9339C2A,TRFUJVJ128F426F2A2,TRWSYHO128F4282346,TRDPGXU128F9339C2A,Lauryn Hill - Interlude 5,Twista - I'm A Winner (Amended Album Version),Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),Brian McKnight - Holdin' On [Missin' U] (Album Version),Ben Folds Five - Don't Change Your Plans,Mario Vazquez - Everytime I...
TRGCHXM128F429CBB9,SOKDAHN12A8C13F938,ARH861H1187B9B799E,Johnny Cash,Life's Railway To Heaven,country,TRFUJVJ128F426F2A2,TRQAWKR128F425EEC3,TRFLWJZ128F425C9E4,TRFUJVJ128F426F2A2,TRFLWJZ128F425C9E4,TRQAWKR128F425EEC3,Lauryn Hill - Interlude 5,The Pharcyde - Otha Fish,Michael Jackson - Man In The Mirror,Andrea Bocelli - The Lords Prayer,Amici Forever - The Prayer,Pain of Salvation - Kingdom of Loss
TRSJGNV128F92F4124,SODVCJH12AF72A4A08,AR3ETJY1187B98ED15,Darius Rucker,If I Had Wings,country,TRDPGXU128F9339C2A,TRFUJVJ128F426F2A2,TRCHZXW128E079288A,TRDPGXU128F9339C2A,TRKLJAG128F42B31CF,TRFUJVJ128F426F2A2,Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),Mario Vazquez - Everytime I...,Lauryn Hill - Interlude 5,Unsung Zeros - Intermission,Manafest - Runaway,Alice Peacock - Here I Go Again
TRHTOYT128F429FEF4,SOVZHIK12A8C1349BD,ARNNM56119B86686EA,Luke Bryan,Pray About Everything,country,TREIODJ128F9337033,TRFUJVJ128F426F2A2,TROIJDA128F9341E70,TREIODJ128F9337033,TROIJDA128F9341E70,TRFUJVJ128F426F2A2,Mindless Self Indulgence - Never Wanted to Dance,R. Kelly - I Mean (I Don't Mean It),Lauryn Hill - Interlude 5,Diamond Rio - One More Day,Savoy Brown - Stay While The Night Is Young,Chicago - Life It What It Is (Remastered LP Version)
TRCFFVR128F145D6DF,SOYPMDY12A6D4F77DE,AR95IYB1187FB3FE0B,Keith Urban,Your Everything,country,TRFUJVJ128F426F2A2,TRDPGXU128F9339C2A,TRWSYHO128F4282346,TRFUJVJ128F426F2A2,TRWSYHO128F4282346,TRDPGXU128F9339C2A,Lauryn Hill - Interlude 5,Twista - I'm A Winner (Amended Album Version),Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),The Dells - It's All Up To You,Amici Forever - Whisper of Angels,Momus - Closer To You
